lokasi;Sentimen;komentar
Air terjun toroan;Positif;"Pas nyampe disana. Pemandangan kalender ini mah. Wkwk
Liat aja foto2 nya bener keren, ini salah satu air terjun yang airnya langsung diterusin ke laut. Waw. Hati2 tapi kalau berenang disini takut keseret ke laut. Tapi selama laut gak pasang, worth it banget lah .. Air tenang, bening kayak kristal ?? …"
Air terjun toroan;Negatif;Bagus,tidak perlu jauh jauh jalan dari parkirannya,,biaya masuknya juga cukup murah hanya 10rb untuk 1 mobil.hanya saja tempat parkir disini  panas tidak ada tempat teduh..
Air terjun toroan;Positif;Nice bagus, cuma saya datang pas habis hujan jadi jalanan agak licin jadi hati-hati ya man teman, ada warung juga parkir lumayan luas
Air terjun toroan;Positif;Air terjunnya keren airnya langsung jatuh pinggir pantai, pantai lumayan bersih, akses gratis cuma bayar parkir aja untuk motor 5rb, ada tempat makan juga.
Air terjun toroan;Positif;"Air Terjun Toroan KCT/ Ketapang/ KBT/ Sampang ( MADURA ) Tempat Nya Bagus Untuk Di Kunjungi All Turns.
All Sejagat Raya  ( ATT BEST ) Air nya menyatu dengan air lautan samudera.  Air …"
Air terjun toroan;Negatif;Tempatnya bagus cuman agak kurang terawat banyak sampah berserakan
Air terjun toroan;Negatif;"Tempat nya Nayaman sejuk bagus buat berfoto dengan keluarga ...tp kl hujan laut nya ad sampah"" yg merusak pemandangan mata"
Air terjun toroan;Positif;Air terjun langsung ke laut, lautnya bersih dari sampah, sangat bagus untuk foto-foto
Air terjun toroan;Negatif;Bagus, sayangnya banyak sampah dari air terjunnya yg berhulu di pemukiman atas
Air terjun toroan;Positif;Bagus banget cocok banget buat spot foto, buat nyantai sambil liat laut jg bisa
Air terjun toroan;Positif;Air terjun kecil tetapi cukup indah. Lokasi tepat di jalur pantura bangkalan - sumenep
Air terjun toroan;Negatif;Semakin bagus dan bersih, sayang kamar mandi dan mushola kurang terawat.
Air terjun toroan;Positif;Pemandang cukup bagus dan akses mudah karna berada di tepi jalan
Air terjun toroan;Positif;air terjunnya bagus,, tp air nya, coba tengok sendiri keatas
Air terjun toroan;Negatif;Bagus asalkan pas air laut tidak pasang, kedua masih banyak sampah yang ditinggalkan oleh pengunjung
Air terjun toroan;Positif;air terjun yg cantik. kita bisa menikmati sunset di dekat air terjun
Air terjun toroan;Positif;Indahnya luar biasa dan sangat istimewa dari air terjunnya
Air terjun toroan;Positif;Suasana sore yg tdk begitu panas, membuat mata nyaman memandang salah saty ciptaan Allah yg indah
Air terjun toroan;Positif;Tempatnya indah.. Masih cukup bersih.. Tempat yg tepat utk menikmati sunset di pulau madura..
Air terjun toroan;Positif;Pemandangan alam bagus dan murah meriah,pas bnget bagi anda yg lg liburan di madura
Air terjun toroan;Positif;Tempatnya bagus sekali,Sangat menarik untuk dikunjungi wisatawan
Air terjun toroan;Positif;Air Terjun yg indah...lgs ke laut...lengkap dgn fasilitas Rumah Makan Lesehan...
Air terjun toroan;Positif;Sangat bagus dan  cuma bayar parkir 5k
Air terjun toroan;Positif;Wisatanya Bagus... Tapi kalau kulinernya pelayanan agak kurang memuaskan, pelanggan terlalu lama di buat menunggu....
Air terjun toroan;Positif;Karna tempat nya bagus indah dan memuaakan
Air terjun toroan;Positif;"Air terjun dan tempat wisata yang sangat indah yang ada di pulau Madura bagian utara.
Meskipun tempatnya tidak besar tapi cukup untuk menarik wisatawan untuk berfoto …"
Air terjun toroan;Positif;Air terjunnya bagus, langsung turun ke laut, pemandangannya jadi double yaitu air terjun dan laut, kita juga bisa naik sehingga bisa berada di atas air terjunnya. tempat parkirnya jg luas jd gak perlu khawatir jika kesana menggunakan mobil
Air terjun toroan;Positif;Sungguh indah cinptaan MU Ya Allah
Air terjun toroan;Positif;Pemandangannya bagus, cocok buat spot foto
Air terjun toroan;Netral;Wisata Ait Terjun Toroan Yang Keren di Madura
Air terjun toroan;Positif;Pilihan piknik murah meriah
Air terjun toroan;Positif;"Pantainya keren.. dan air terjun mininya dan sungainya berwarna biru jernih..
Cuma sayang di bagian atas sungai banyak sampah rumah tangga.. popok2 bayi dan bungkus plastik banyak bgt.."
Air terjun toroan;Positif;Tempat nya indah dan cocok untuk santai selain air terjun juga berada di tepi pantai tempat ini sangat inda saat menjelang sore karna tempat ini berada di selatan pantai saat sore matahari persis berada di sebelah barat
Air terjun toroan;Positif;Bagus si tp harus lbh d tingkatkan lagi
Air terjun toroan;Positif;Masukkan dalam daftar kunjungan anda bila ke Madura. Sangat jarang ada air terjun langsung ke laut. bagus sekali di nikmati waktu sore hari sambil menikmati matahari tenggelam. Put it your visiting list when you in Madura. It's very rare …
Air terjun toroan;Positif;Pemandangan indah. Tetapi, sulit parkir dan dukungan rekreasi yg lainnya. Di pantai kiri-kanannya terlihat ada penambangan pasir laut
Air terjun toroan;Positif;Wisata murah dg pemandangan yang indah
Air terjun toroan;Positif;Air terjun bagus dan yg perlu di perhatikan kurang luas buat rekreasi
Air terjun toroan;Negatif;"Bagus air terjunnya, pemandangan lautnya.
Tapi sayang pengelolaan kurang."
Air terjun toroan;Positif;Indah, asri, pemandangan laut yang menyegarkan, air terjun langsung menuju ke laut, luar biasa indah
Air terjun toroan;Positif;Air terjun yang indah yang berada di tepi laut sangat bagus untuk yang suka foto-foto
Air terjun toroan;Positif;Tempat bagus kita bisa lihat AIR terjun yang bisa langsung ke laut...keren
Air terjun toroan;Negatif;Bagus dan di tepi jalan raya, sayang airnya kotor campur sampah dan cokelat
Air terjun toroan;Negatif;Tempatnya bagus, pengelolaan mungkin bisa lebih ditingkatkan biar tempat ini lebih dikenal.
Air terjun toroan;Negatif;Wisata alam yg bagus..hanya saja fasum nya masih kurang
Air terjun toroan;Positif;bagus sejuk tempatnya
Air terjun toroan;Positif;keren destinasinya .. dan gak ada tiket masuk ... kulinernya murah bangeeet
Air terjun toroan;Positif;Pemandangan alam lumayan indah di air terjun titian ketapang
Air terjun toroan;Positif;Pemandangan Air Terjun Toroan Bagus sekali dan pakiranya luas saya senang sekali
Air terjun toroan;Positif;Indah air terjun yg berbatasan langsung dgn Laut
Air terjun toroan;Negatif;Tempatnya lumayan bagus, tetapi untuk pelayanan makanan masih kurang
Air terjun toroan;Positif;Pemandangannya bagus dan tidak dikenakan biaya saat masuk
Air terjun toroan;Positif;Sangat tepat untuk beristirahat dan pemandangan alamnya sangat indah
Air terjun toroan;Positif;Bagus sekali
Air terjun toroan;Negatif;Pemandangan bagus. Tp tdk terawat
Air terjun toroan;Positif;Keindahan darimu Tuhan, terimakasih semoga kami bisa menjaganya
Air terjun toroan;Positif;Bagus kalo lagi bening airnya .... ?? …
Air terjun toroan;Positif;Bagus gratis
Air terjun toroan;Positif;Air terjunnya sangat indah...
Air terjun toroan;Positif;Air terjunx bagus indah langsung turun ke laut
Air terjun toroan;Positif;Bagus
Air terjun toroan;Negatif;Bagus tapi kadang airnya sangat keruh
Air terjun toroan;Positif;Sangat bagus, sejuk dan dingin...
Air terjun toroan;Positif;Air terjunnya cukup indah
Air terjun toroan;Positif;Lokasinya cukup jauh, tapi lumayan indah
Air terjun toroan;Positif;bagus . recom lah
Air terjun toroan;Positif;tempat wisata pantai yang bagus
Air terjun toroan;Negatif;Bagus....cma sedikit seram..
Air terjun toroan;Positif;Bagus dan murah tiket ny
Air terjun toroan;Positif;Bagus untuk spot foto.
Air terjun toroan;Negatif;Bagus tapi perawatan kurang.
Air terjun toroan;Positif;Keren cuy
Air terjun toroan;Positif;Tempat nya bagus
Air terjun toroan;Positif;Indah Air terjunnya
Air terjun toroan;Positif;bagus sekali
Air terjun toroan;Positif;Lumayan bagus..
Air terjun toroan;Positif;Air terjun yang indah
Air terjun toroan;Positif;Sangat bagus
Air terjun toroan;Positif;Keren pokoknya ma
Air terjun toroan;Positif;Cukup bagusss
Air terjun toroan;Positif;Lumayan indah..
Air terjun toroan;Positif;Sangat Bagus
Air terjun toroan;Positif;Lumayan Indah
Air terjun toroan;Positif;Bagus bingit
Air terjun toroan;Positif;Strategis dan indah
Air terjun toroan;Positif;Keren abiss cuyyy
Air terjun toroan;Negatif;Kurang indah
Air terjun toroan;Positif;Sangat indah
Air terjun toroan;Positif;Murah
Air terjun toroan;Positif;Keren
Air terjun toroan;Positif;Indah
Air terjun toroan;Positif;Bagus
Air terjun toroan;Positif;Bagus
Air terjun toroan;Positif;Indah
Air terjun toroan;Positif;Kecil tapi cantik. Orang-orang sangat baik!
Air terjun toroan;Negatif;Itu adalah air terjun yang jatuh ke laut. Tidak banyak lagi yang bisa dilihat dan tidak terlalu indah, tapi cukup menarik untuk dikunjungi. Warung kecil di atas oke, dengan makanan enak. Tersedia toilet.
Air terjun toroan;Positif;Tidak apa-apa. Itu air yang jatuh ke laut, jadi keren! Akan lebih baik jika dijadikan tempat berenang dibandingkan sekedar tempat selfie. Namun untuk area ini boleh saja berhenti dan memeriksa selama 30 menit
Air terjun toroan;Positif;Air terjun yang indah.
Air terjun toroan;Positif;Cantiknya.
Air terjun toroan;Positif;Air yang indah jatuh di pantai
Air terjun toroan;Positif;Memiliki pemandangan yang bagus untuk menghilangkan stres, terutama saat matahari terbenam
Air terjun toroan;Positif;Pemandangan indah...
Air terjun toroan;Positif;Tempat yang bagus untuk dikunjungi.. Sangat direkomendasikan.
Air terjun toroan;Negatif;Tempat yang cukup bagus, tetapi perlu lebih banyak perbaikan.
Air terjun toroan;Positif;Pantai penuh yang indah dan menakjubkan
Air terjun toroan;Positif;tempat yang sejuk dan indah untuk dikunjungi
Air terjun toroan;Positif;Bagus dan sangat bagus?????? …
Air terjun toroan;Positif;Tempat yang sangat indah.
Air terjun toroan;Negatif;Air terjunnya biasa aja cuma letaknya langsung jatuh ke pantai itu yang bikin banyak orang penasaran,tempat untuk makan dan minum,toilet sudah ada tapi untuk mushola ada sih tapi bentuknya seperti gardu jaga.mestinya mushollanya dibuat jauh lebih baik agar waktu beribadah lebih nyaman.
Air terjun toroan;Positif;"Entah berapa kali mengunjungi Pulau Madura, keliling melipir jalur pantura dan mengexplore obyek wisatanya. Mengexplore dari Bangkalan hingga Sumenep. Pulau ini selalu jadi ""jujukan"" saat kawan-kawan luar Jawa datang dan ingin merasakan …"
Air terjun toroan;Negatif;Air terjun yang menarik di daerah sampang airnya yang segar bisa digunakan untuk mandi mungkin ya, nyaman untuk wisata tapi kurangnya tempat duduk yang minim
Air terjun toroan;Positif;Tempat ini salah satu andalan destinasi wisata yang ada di Kab. Sampang. Pemandangannya sangat unik ditengah laut kita bisa sekaligus melihat air terjun dari sungai yang ada di Kec. Sakobanah
Air terjun toroan;Negatif;Pertama kali kesini, panas sih. Tapi terbayarkan sama air terjun yang menghadap laut lepas
Air terjun toroan;Negatif;kesini waktu air keruh dan musim hujan, kalau volume airnya naik sangat menakutkan.
Air terjun toroan;Positif;"Lokasi.x dipinggir jalan jd gampang dicarinya.
Bs jd tempat singgah bentar menikmati suasana air terjun yang jatuh ditepi pantai."
Air terjun toroan;Negatif;Kalau kesini pas musim kemarau saja. Biar tidak licin.
Air terjun toroan;Positif;air terjun yang langsung turun ke laut luas
Air terjun toroan;Netral;Potensial untuk dikembangkan, eksotik kpd pengelola tingkatkan kebersihan
Air terjun toroan;Negatif;"Air terjun yang cukup unik karena air langsung jatuh ke pantai, sayangnya akses disini bisa dibilang masih kurang. Papan lokasi juga kurang memadai, jadi beberapa kali harus tanya-tanya ke warga sekitar. Jalur masuk cukup ""nyelempit"" …"
Air terjun toroan;Negatif;Baguuus,,sayang gak bs buat main2
Air terjun toroan;Positif;ajibbbb...pantai dgn air terjun
Air terjun toroan;Positif;Good place untuk liburan family yah. Recommended buat wisata yang satu ini
Air terjun toroan;Positif;Sunset nya yang menawan sangat dinantikan, lokasinya yang dekat dengan jalan raya memudahkan kita untuk menjangkaunya. Kurang lebih 50km dari jembatan Suramadu, jadi persiapan perbekalan dan fisik karena perjalanan yang cukup lama. Waktu …
Air terjun toroan;Positif;Pemandangan pantai yang berpadu dengan air terjun...
Air terjun toroan;Positif;Karen, Air Terjun langsung nyatu dengan  Laut.
Air terjun toroan;Positif;Harga masuk akal, ikan kerapunya enak
Air terjun toroan;Positif;Berada di jalur utara pulau madura. Air terjun ini terbentuk dari saluran irigasi sawah warga, jadi tidak di sarankan untuk bermain air di bawah air terjun.Waktu paling baik untuk ke air terjun ini adalah menjelang matahari terbenam karena …
Air terjun toroan;Positif;Satu satu air terjun yang ada di sampang madura bagian udara, air terjun ini langsung bermuara ke laut sebut saja laut jawa. Tinggi air terjun ini mungkin sekitar 5-7 meter diatas permukaan air laut. Airny terlihat biru kehijauan tetapi …
Air terjun toroan;Positif;Tempat yg cocok untuk bercengkrama dan kuliner bersama keluarga
Air terjun toroan;Positif;Wisata air terjun yg jatohnya lngsung ke pantai.. Jdi kita bisa dpet 2 wisata sekaligus. Waterfall dan pantai.. Parkir mobil 10 rbu.. Tanpa karcis masuk.. Inget tanpa krcis masuk..
Air terjun toroan;Positif;baguuss bangett asliiik ky poto kalender kalo pake background air terjun inii, air terjun di samping lautt, masuknya gratis ada tempat makan, ada bbrp spot foto
Air terjun toroan;Negatif;Perlu pengelolaan yg lebih baik dari segi fasilitas penunjang lainnya agar pengunjung lebih tertarik karena setelah berkunjung satu kali kalau kondisinya itu itu aja pasti males untuk datang lagi
Air terjun toroan;Positif;Tempatnya asyik, alami, akses masuk mudah karena hanya dipinggir jalan...tapi tlg hati-hati untuk yg membawa lansia krn naik turun tangga...kulinernya juga mantab...
Air terjun toroan;Negatif;Air terjun toroan merupakan wisata yang wajib dikunjungi untuk para wisatawan, dikarenakan lokasinya yang tidak membahayakan seperti air terjun pada umumnya. Sayangnya air terjun toroan saat ini belum banyak di kenal masyarakat, padahal air terjun toroan sangat menarik. ?? …
Air terjun toroan;Positif;Banyak spot foto, tiket masuk hny bayar parkir saja mobil 10rb n motor 5rb ad musholla kecil dan toilet
Air terjun toroan;Negatif;air terjun tempat bermain disaat kecil dulu dulu pasirnya masih utuh sekarang di keruk tiap hari yang tersisa hanya batu karang
Air terjun toroan;Positif;Tempatnya asyik ditepilaut
Air terjun toroan;Positif;Walopun prjlnn yg sgt jauh gak masalah tmpat ini perlu dikunjungi.. Sangat mempesona..air terjun Toroan ini langsung menuju ke laut... Pokoknya karunia Allah sangat luat biasa sempurna..
Air terjun toroan;Positif;Lokasinya berada di tepi laut. Merupakan air sungai yang turun langsung ke laut. Saat terbaik melihat air terjun ini adalah sore hari.
Air terjun toroan;Positif;"Sangat cocok untuk refreshing,
Menghilangkan fikiran tidak tenang akibat dari sibuk bekerja..
Inilah solusi yg pas untuk anda.. …"
Air terjun toroan;Negatif;Lumayan,tpi tidak bisa di buat untuk berenang
Air terjun toroan;Negatif;It's okay. Banyak spot2 foto diatas, di bagian bawah air terjun spot foto terbatas.
Air terjun toroan;Positif;"Inget ya, air terjunnya itu yang langsung jatuh ke pantai
Bukan yang buatan wkwk …"
Air terjun toroan;Negatif;Tempatnya cuma buat foto dan santai max paling 20org buat spot, sayangnya ga bisa buat berenang
Air terjun toroan;Negatif;Parkir kurang, menuju lokasi air terjun jalannya sangat sempit sehingga berjubel....
Air terjun toroan;Positif;Mungkin ini air terjun satu2nya di madura. Asik juga sih pemandangannya karna air terjunnya di tepi pantai... ???????? …
Air terjun toroan;Negatif;Asik untuk berlibur,tapi kurang satu gabisa renang di bawah air nya..
Air terjun toroan;Positif;Sangat cocok untuk Refresing
Air terjun toroan;Negatif;Lokasi wisata yg masih perawan,perlu sentuhan seniman agar kedepan lebih baik
Air terjun toroan;Negatif;"Ada bbrapa spot yg kurang terawat,
Toilet lebih2.."
Air terjun toroan;Netral;Untuk yg ska wisata air terjun+ pantai bisa di coba ke sne
Air terjun toroan;Positif;Tempat ini sangat sejuk dan nyaman dan wahananya sangat menyenangkan
Air terjun toroan;Positif;Air terjun di jalur pantura jawab, tepat berada di pinggir pantai
Air terjun toroan;Positif;Tujuan wisata yg lumayan searah dg pantai nepah
Air terjun toroan;Positif;"Amazing
Air terjun yang jatuh langsung ke laut
??????
Wonderful …"
Air terjun toroan;Positif;Recomended
Air terjun toroan;Negatif;Lumayan jauh tempat'e,,,,
Air terjun toroan;Positif;Masuknya gratis hanya bayar parkir kendaraan
Air terjun toroan;Positif;Panorama yg elok cocok buat rekreasi keluarga
Air terjun toroan;Positif;Air terjun yang airnya bermuara ke laut...
